Year,Month,Country,Energy_Source,Production (TWh),Consumption (TWh),CO2_Emissions (Million Tonnes),Renewable_Share (%),Fossil_Fuel_Share (%),Nuclear_Share (%)
2022,October,China,Oil,272,263.8503037,4725,2.62,88.77,8.61
2022,October,China,Gas,1209,1192.375232,6834,8.48,75.54,15.99
2022,October,Germany,Solar,4486,4906.094207,489,12.22,15.84,71.94
2022,October,Germany,Wind,2136,2224.471444,159,69.71,6.15,24.14
2022,October,Germany,Coal,1657,1757.103532,4081,8.37,82.66,8.97
2022,October,Germany,Hydro,4732,4688.326721,199,15.03,10.01,74.96
2022,October,Germany,Nuclear,2196,2075.8541,372,9.89,15.05,75.06
2022,October,Germany,Oil,4201,4449.397858,5241,2.73,46.45,50.82
2022,October,Germany,Gas,2361,2539.845816,5257,3.48,75.77,20.75
2022,October,India,Solar,3188,2933.522381,371,67.46,15.05,17.49
2022,October,India,Wind,710,668.6900476,140,47.15,5.42,47.42
2022,October,India,Coal,2274,2400.770114,6060,2.52,55.77,41.71
2022,October,India,Hydro,1606,1741.958312,120,48.77,13.94,37.29
2022,October,India,Nuclear,4946,5387.680195,279,2.31,10.16,87.53
2022,October,India,Oil,1598,1558.655647,1881,7.53,63.2,29.26
2022,October,India,Gas,87,79.60775904,5538,0.39,89.28,10.33
2022,October,Brazil,Solar,523,489.9007154,437,7.47,14.08,78.45
2022,October,Brazil,Wind,2664,2828.948098,392,23.06,18.35,58.58
2022,October,Brazil,Coal,2724,2780.576045,6536,0.73,72.85,26.43
2022,October,Brazil,Hydro,2126,2185.164343,128,38.17,11.51,50.33
2022,October,Brazil,Nuclear,1258,1190.922296,186,0.53,19.48,79.99
2022,October,Brazil,Oil,565,559.3138232,7203,8.47,58.77,32.76
2022,October,Brazil,Gas,606,627.7563724,1771,5.03,40.54,54.44
2022,October,UK,Solar,1741,1906.547613,90,5.82,18.47,75.71
2022,October,UK,Wind,1459,1573.95527,316,20.12,14.25,65.63
2022,October,UK,Coal,1003,1101.614514,2902,8.62,59.5,31.88
2022,October,UK,Hydro,2659,2395.744368,483,11.6,9.93,78.47
2022,October,UK,Nuclear,2799,2613.69061,463,1.96,12.28,85.76
2022,October,UK,Oil,2114,2107.867663,3051,4.67,45.42,49.91
2022,October,UK,Gas,3466,3307.443384,5103,2.3,40.55,57.16
2022,October,Russia,Solar,1418,1410.369611,325,44.33,14.29,41.38
2022,October,Russia,Wind,1365,1256.573359,493,11.18,15.11,73.71
2022,October,Russia,Coal,1946,1786.655821,5346,5.11,34.94,59.96
2022,October,Russia,Hydro,472,444.5692307,241,55.44,14.76,29.8
2022,October,Russia,Nuclear,4978,5252.92439,167,7.97,13.94,78.09
2022,October,Russia,Oil,1767,1788.596312,1338,2.99,89.41,7.59
2022,October,Russia,Gas,1536,1616.913616,4570,7.4,56.79,35.81
2022,October,Japan,Solar,1890,1746.076563,95,15.9,17.57,66.54
2022,October,Japan,Wind,4240,4415.652615,116,10.07,18.27,71.66
2022,October,Japan,Coal,2168,2211.997869,2734,9.45,68.79,21.76
2022,October,Japan,Hydro,4019,4412.755484,45,46.97,19.79,33.24
2022,October,Japan,Nuclear,3895,3733.315014,255,3.8,18.32,77.88
2022,October,Japan,Oil,4347,4269.047505,7896,8.89,42.59,48.52
2022,October,Japan,Gas,4009,4322.687766,372,4.96,55.86,39.18
2022,October,France,Solar,3977,3742.933528,356,43.32,10.17,46.51
2022,October,France,Wind,1996,1998.042594,50,32.49,15.04,52.47
2022,October,France,Coal,3499,3579.11381,4301,8.8,81.43,9.77
2022,October,France,Hydro,4271,4428.351901,88,5.81,10.99,83.2
2022,October,France,Nuclear,2171,1957.505962,472,8.94,19.49,71.57
2022,October,France,Oil,4423,4500.284653,2371,0.68,46.36,52.96
2022,October,France,Gas,4785,4976.987424,5985,1.95,66.78,31.28
2022,October,Canada,Solar,4320,4650.390606,437,16.59,15.33,68.09
2022,October,Canada,Wind,50,46.88346873,240,50.03,8,41.97
2022,October,Canada,Coal,894,922.559998,7080,8.46,86.72,4.82
2022,October,Canada,Hydro,1328,1319.235046,426,15.13,16.85,68.02
2022,October,Canada,Nuclear,3645,3421.965279,384,9.08,8.39,82.53
2022,October,Canada,Oil,592,557.8502203,4150,4.83,77.41,17.75
2022,October,Canada,Gas,3001,3171.023264,6574,3.37,67.99,28.64
2022,October,South Korea,Solar,1200,1098.677632,261,14.92,17.46,67.62
2022,October,South Korea,Wind,4890,4676.359678,497,67.04,17.74,15.22
2022,October,South Korea,Coal,3462,3509.039251,5139,9.12,75.06,15.83
2022,October,South Korea,Hydro,1263,1355.050722,207,39.27,18.51,42.21
2022,October,South Korea,Nuclear,2075,1905.487074,408,4.9,11.84,83.26
2022,October,South Korea,Oil,610,550.9244756,4004,4.51,87.51,7.98
2022,October,South Korea,Gas,3186,3302.444375,5646,1.2,74.27,24.53
2022,October,Australia,Solar,2808,2741.644039,21,44.01,7.34,48.65
2022,October,Australia,Wind,2879,2723.776971,326,39.64,14.56,45.8
2022,October,Australia,Coal,803,809.5089977,7730,0.72,32.61,66.67
2022,October,Australia,Hydro,3702,3839.323902,48,68.65,14.82,16.53
2022,October,Australia,Nuclear,3040,2900.218217,135,9.72,7.14,83.14
2022,October,Australia,Oil,2081,1919.602443,851,7.15,71.43,21.42
2022,October,Australia,Gas,750,821.6843982,2256,9.36,69.94,20.7
2022,November,USA,Solar,2033,2105.796511,426,33.75,13.35,52.9
2022,November,USA,Wind,4783,4922.583749,97,17.27,5.95,76.79
2022,November,USA,Coal,3850,3659.115968,1875,3.68,52.54,43.78
2022,November,USA,Hydro,3865,3618.797667,399,22.24,6.94,70.82
2022,November,USA,Nuclear,4926,4661.935319,25,1.55,13.65,84.8
2022,November,USA,Oil,416,457.4591366,7898,4.2,57.66,38.14
2022,November,USA,Gas,4992,4959.966967,1743,8.17,48.03,43.8
2022,November,China,Solar,69,67.04453191,106,35.46,11.37,53.17
2022,November,China,Wind,1204,1317.191541,100,54.55,19.85,25.6
2022,November,China,Coal,1492,1431.107591,3369,5.95,50.92,43.13
2022,November,China,Hydro,3453,3525.789497,162,18.79,8.03,73.18
2022,November,China,Nuclear,835,864.6860026,255,3.49,8.19,88.32
2022,November,China,Oil,4839,4618.423048,2546,7.95,53.28,38.77
2022,November,China,Gas,451,425.7214771,2439,4.58,31.52,63.9
2022,November,Germany,Solar,3023,2958.571097,236,59.6,13.73,26.67
2022,November,Germany,Wind,691,733.067589,221,50.48,6.41,43.11
2022,November,Germany,Coal,1349,1481.787929,439,6.27,79.28,14.45
2022,November,Germany,Hydro,3101,3236.190907,455,6.08,7.8,86.12
2022,November,Germany,Nuclear,3379,3295.038167,448,2.25,12.02,85.73
2022,November,Germany,Oil,1751,1646.446558,2582,4.03,52.44,43.52
2022,November,Germany,Gas,3030,2822.559335,6424,3.6,89.33,7.07
2022,November,India,Solar,3016,2996.748305,59,61.71,14.5,23.79
2022,November,India,Wind,4071,3942.120027,343,47.13,11.06,41.81
2022,November,India,Coal,4112,4453.707921,3855,0.13,30.07,69.8
2022,November,India,Hydro,736,697.1028681,370,17.47,14.8,67.73
2022,November,India,Nuclear,1743,1620.791961,94,1.93,13.06,85.01
2022,November,India,Oil,3806,3619.682002,4791,8.89,69.93,21.18
2022,November,India,Gas,3111,3388.404391,6019,2.96,54.91,42.13
2022,November,Brazil,Solar,1342,1370.335062,34,35.55,5.29,59.15
2022,November,Brazil,Wind,1913,1881.512853,414,23.81,14.94,61.25
2022,November,Brazil,Coal,4096,3934.181644,3853,6.83,68.24,24.93
2022,November,Brazil,Hydro,572,548.4149477,92,55.61,8.73,35.66
2022,November,Brazil,Nuclear,882,952.9470425,165,6.67,18.5,74.83
2022,November,Brazil,Oil,3815,3478.918488,6898,1.31,69.57,29.12
2022,November,Brazil,Gas,1516,1610.418755,7267,3.11,60.22,36.67
2022,November,UK,Solar,2138,2082.121636,278,40.21,10.82,48.98
2022,November,UK,Wind,1638,1526.728905,249,64.48,16.35,19.17
2022,November,UK,Coal,1253,1354.968236,6486,2.64,42.51,54.85
2022,November,UK,Hydro,4777,4809.263803,278,51.59,18.22,30.18
2022,November,UK,Nuclear,2267,2217.52311,456,4.26,6.13,89.61
2022,November,UK,Oil,3640,3782.30624,147,7.75,78.1,14.15
2022,November,UK,Gas,4772,4748.991812,7753,3.85,37.59,58.56
2022,November,Russia,Solar,2106,2085.430278,154,43.92,19.04,37.04
2022,November,Russia,Wind,4935,5320.346715,52,16.32,6.51,77.17
2022,November,Russia,Coal,3629,3926.113725,1536,5.22,79.58,15.19
2022,November,Russia,Hydro,4166,3879.109348,466,51.87,14.64,33.49
2022,November,Russia,Nuclear,314,341.6719754,236,4.2,6.45,89.35
2022,November,Russia,Oil,2096,2036.792849,7780,5.99,34.73,59.28
2022,November,Russia,Gas,772,770.4744101,7118,5.63,46.71,47.66
2022,November,Japan,Solar,3420,3569.6517,231,16.31,17.64,66.05
2022,November,Japan,Wind,3337,3278.200377,178,41.91,19.66,38.43
2022,November,Japan,Coal,4025,3749.990282,6769,3.45,54.66,41.88
2022,November,Japan,Hydro,515,488.7042901,329,64.61,10.92,24.47
2022,November,Japan,Nuclear,2410,2191.983276,446,4.55,9.36,86.09
2022,November,Japan,Oil,2832,2854.220171,3479,4.01,73.13,22.85
2022,November,Japan,Gas,4312,4457.659451,4931,5.35,85.91,8.74
2022,November,France,Solar,2039,2175.989837,442,15.35,12.26,72.39
2022,November,France,Wind,1747,1605.240027,303,29.7,17.95,52.35
2022,November,France,Coal,1715,1801.847498,1833,1.51,82.99,15.5
2022,November,France,Hydro,1318,1251.000032,326,13.32,11.61,75.07
2022,November,France,Nuclear,2496,2351.441905,248,3.74,17.69,78.57
2022,November,France,Oil,1196,1117.763061,2257,2.14,72.99,24.87
2022,November,France,Gas,4103,4295.072947,5961,5.6,71.74,22.66
2022,November,Canada,Solar,4373,4473.643143,455,14.08,10.85,75.06
2022,November,Canada,Wind,269,249.4687237,258,12.07,16.28,71.65
2022,November,Canada,Coal,4050,4229.520005,3189,7.92,74.57,17.51
2022,November,Canada,Hydro,564,597.5308181,68,44.64,11.1,44.26
2022,November,Canada,Nuclear,1215,1249.119785,216,5.5,6.83,87.66
2022,November,Canada,Oil,1154,1218.276207,3456,7.44,72.71,19.85
2022,November,Canada,Gas,253,256.0496658,5772,1.72,31.24,67.03
2022,November,South Korea,Solar,4506,4684.64757,396,52.73,6.81,40.45
2022,November,South Korea,Wind,4802,4868.94742,331,19.17,10.87,69.95
2022,November,South Korea,Coal,3592,3684.311117,6213,9.64,85.85,4.51
2022,November,South Korea,Hydro,3059,3202.253005,94,65.01,16.22,18.77
2022,November,South Korea,Nuclear,3977,3603.002732,390,7.63,10.51,81.87
2022,November,South Korea,Oil,2975,2825.378921,1323,0.95,49.3,49.76
2022,November,South Korea,Gas,3728,3960.521491,4548,1.73,33.26,65
2022,November,Australia,Solar,2998,3173.870383,446,29.27,18.12,52.62
2022,November,Australia,Wind,441,442.238574,266,14.8,14.31,70.89
2022,November,Australia,Coal,4878,4919.855319,1347,7.62,62.74,29.64
2022,November,Australia,Hydro,573,545.3529385,144,24.44,10.39,65.17
2022,November,Australia,Nuclear,2168,2205.545164,12,1.79,10.64,87.57
2022,November,Australia,Oil,547,514.0055468,6477,9.24,75.74,15.02
2022,November,Australia,Gas,774,719.0561231,7513,8.97,38.17,52.86
2022,December,USA,Solar,4853,4385.480754,266,56.94,5.54,37.52
2022,December,USA,Wind,644,668.6102805,299,24.03,7.62,68.36
2022,December,USA,Coal,1526,1523.326074,3120,9.52,79.43,11.05
2022,December,USA,Hydro,2780,2714.230659,381,33.27,13.38,53.35
2022,December,USA,Nuclear,4674,4857.467097,110,7.65,7.38,84.97
2022,December,USA,Oil,3372,3194.684923,4297,1.09,58.37,40.54
2022,December,USA,Gas,1190,1139.390171,4309,1.01,53.8,45.2
2022,December,China,Solar,4846,4363.849701,301,16.61,19.74,63.65
2022,December,China,Wind,2146,2017.377553,403,14.55,13.27,72.19
2022,December,China,Coal,159,162.5366157,2700,9.99,49.09,40.92
2022,December,China,Hydro,355,375.8151282,205,12.2,10.29,77.51
2022,December,China,Nuclear,2718,2488.627724,374,4.18,9.51,86.32
2022,December,China,Oil,116,109.3465693,305,4.01,41.54,54.45
2022,December,China,Gas,3195,3028.739657,5686,4.55,38.98,56.47
2022,December,Germany,Solar,162,176.8002171,400,62.46,6.26,31.28
2022,December,Germany,Wind,1889,1885.946023,260,31.7,18.15,50.15
2022,December,Germany,Coal,4404,4268.754312,7657,2.08,78.02,19.9
2022,December,Germany,Hydro,2524,2330.798789,346,19.14,10.01,70.85
2022,December,Germany,Nuclear,3241,3547.32533,35,4.01,12.82,83.17
2022,December,Germany,Oil,2725,2670.47824,6208,1.79,65.1,33.12
2022,December,Germany,Gas,4392,4326.564236,6270,8.82,52.27,38.91
2022,December,India,Solar,2573,2808.866181,296,40.98,18.61,40.41
2022,December,India,Wind,4546,4588.290264,345,54.08,17.06,28.86
2022,December,India,Coal,3850,4076.941592,2860,1.14,35.04,63.82
2022,December,India,Hydro,3439,3634.075722,116,41.51,11.17,47.32
2022,December,India,Nuclear,461,505.1137052,229,4.25,11.38,84.36
2022,December,India,Oil,2674,2874.014137,306,3.33,50.31,46.35
2022,December,India,Gas,3648,3481.274885,6194,1.47,84.52,14.02
2022,December,Brazil,Solar,1706,1733.974142,209,62.86,13.29,23.85
2022,December,Brazil,Wind,2746,3018.48384,19,54.7,8.66,36.64
2022,December,Brazil,Coal,3181,3102.036672,2766,0.56,60.39,39.05
2022,December,Brazil,Hydro,3936,4050.619558,142,32.72,19.09,48.19
2022,December,Brazil,Nuclear,93,90.36563796,156,0.12,6.88,93
2022,December,Brazil,Oil,2917,3092.42418,6332,8.81,77.47,13.72
2022,December,Brazil,Gas,1741,1684.758914,6051,2.86,52,45.14
2022,December,UK,Solar,4583,4184.208993,465,23.54,9.24,67.22
2022,December,UK,Wind,3680,3898.64853,418,54.12,8.98,36.9
2022,December,UK,Coal,100,100.5581966,1759,5.75,41.36,52.89
2022,December,UK,Hydro,4350,4301.612655,239,12.72,9.68,77.6
2022,December,UK,Nuclear,4396,4062.400305,88,9.73,18.4,71.87
2022,December,UK,Oil,3429,3452.14025,3795,9.77,32.99,57.25
2022,December,UK,Gas,4549,4149.38788,7386,5.89,64.07,30.04
2022,December,Russia,Solar,3039,3114.571133,120,66.46,6.7,26.83
2022,December,Russia,Wind,4365,4481.049792,233,51.06,5.94,43
2022,December,Russia,Coal,2858,2602.186418,7380,7.28,41.02,51.7
2022,December,Russia,Hydro,3141,2867.902609,260,64.86,10.16,24.98
2022,December,Russia,Nuclear,1267,1141.852999,88,3.11,16.68,80.22
2022,December,Russia,Oil,63,63.23193506,2145,1.12,85.23,13.65
2022,December,Russia,Gas,306,332.9423326,7931,0.34,89.39,10.27
2022,December,Japan,Solar,3537,3587.986141,217,6.12,19.21,74.67
2022,December,Japan,Wind,1275,1196.950932,455,49.8,19.71,30.5
2022,December,Japan,Coal,3594,3350.281524,491,7.35,42.95,49.7
2022,December,Japan,Hydro,2676,2804.136467,278,7.35,9.82,82.83
2022,December,Japan,Nuclear,4420,4826.822287,95,4.14,19.66,76.2
2022,December,Japan,Oil,2095,2225.595554,3829,9.53,70.52,19.95
2022,December,Japan,Gas,4796,4319.767608,6799,2.55,83.07,14.38
2022,December,France,Solar,4731,4504.179961,265,32.33,6.48,61.18
2022,December,France,Wind,2452,2470.308998,317,52.21,11.84,35.95
2022,December,France,Coal,4405,4341.297453,2071,9.76,52.02,38.22
2022,December,France,Hydro,2329,2294.531178,456,16.36,17.52,66.12
2022,December,France,Nuclear,2225,2233.150226,35,9.23,13.48,77.29
2022,December,France,Oil,2676,2718.398563,1149,3.71,72.3,23.99
2022,December,France,Gas,1133,1027.060268,4487,5.77,55.07,39.16
2022,December,Canada,Solar,1867,1787.920445,301,50.99,19.62,29.39
2022,December,Canada,Wind,3526,3597.490504,344,10.69,10.72,78.58
2022,December,Canada,Coal,4281,4430.356445,3124,5.3,82.96,11.75
2022,December,Canada,Hydro,4075,4111.052957,237,22.67,19.69,57.64
2022,December,Canada,Nuclear,1075,1108.015556,103,2.53,10.35,87.12
2022,December,Canada,Oil,2347,2191.938912,4543,8.83,47.81,43.36
2022,December,Canada,Gas,2222,2001.622685,6374,0.99,75.48,23.53
2022,December,South Korea,Solar,994,949.1472298,343,28.15,7.55,64.31
2022,December,South Korea,Wind,4500,4866.068135,321,54.09,8.22,37.69
2022,December,South Korea,Coal,2465,2381.057436,3110,3.52,55.72,40.76
2022,December,South Korea,Hydro,999,1052.191319,58,51.32,14.52,34.16
2022,December,South Korea,Nuclear,2132,2260.848742,310,1.74,8.35,89.92
2022,December,South Korea,Oil,398,385.6233148,4433,4.36,64.91,30.73
2022,December,South Korea,Gas,3861,3730.427608,6855,6.55,71.09,22.36
2022,December,Australia,Solar,1896,1954.712051,435,50,18.67,31.33
2022,December,Australia,Wind,608,559.9606043,240,16.1,18,65.9
2022,December,Australia,Coal,1864,2022.396175,4216,6.68,40.95,52.37
2022,December,Australia,Hydro,3087,2795.07725,78,47.5,19.93,32.58
2022,December,Australia,Nuclear,1527,1482.219033,412,8.85,6,85.15
2022,December,Australia,Oil,1214,1161.027275,2346,9.55,71.8,18.65
2022,December,Australia,Gas,2991,2997.290129,349,6.11,72.95,20.94
2023,January,USA,Solar,4898,5313.908987,492,7.94,5.03,87.03
2023,January,USA,Wind,1808,1657.182975,319,9.05,7.69,83.26
2023,January,USA,Coal,2345,2234.328708,2162,1.4,62.26,36.34
2023,January,USA,Hydro,2793,2937.356052,60,11.44,9.78,78.78
2023,January,USA,Nuclear,3486,3511.802735,195,1.89,13.42,84.69
2023,January,USA,Oil,1086,1099.413284,2778,4.34,53.24,42.42
2023,January,USA,Gas,431,412.7960018,1945,7.57,55.15,37.27
2023,January,China,Solar,1150,1256.053891,215,11.06,5.69,83.25
2023,January,China,Wind,1826,1960.380369,246,37.77,17.74,44.49
2023,January,China,Coal,3719,3660.700731,7487,9.55,87.53,2.92
2023,January,China,Hydro,796,765.0711015,303,9.72,13.53,76.74
2023,January,China,Nuclear,1138,1217.654485,253,9.66,7.3,83.04
2023,January,China,Oil,342,332.1773155,1504,5.09,63.33,31.58
2023,January,China,Gas,2866,2866.495785,7250,9.16,67.69,23.15
2023,January,Germany,Solar,1743,1795.325053,23,60.6,15.13,24.28
2023,January,Germany,Wind,1162,1242.043912,313,65.22,5.48,29.29
2023,January,Germany,Coal,4307,4056.985985,7052,6.65,80.38,12.97
2023,January,Germany,Hydro,2881,2838.880983,209,12.71,18.06,69.23
2023,January,Germany,Nuclear,4858,4798.501374,284,2.78,13.56,83.67
2023,January,Germany,Oil,4699,4331.942694,5882,8.5,66.19,25.31
2023,January,Germany,Gas,4955,5279.498724,7276,2.07,55.98,41.95
2023,January,India,Solar,3465,3282.691008,422,29.97,16.01,54.02
2023,January,India,Wind,3810,3608.016045,476,5.65,10.08,84.27
2023,January,India,Coal,1651,1725.545581,1246,4.36,67.96,27.68
2023,January,India,Hydro,642,612.8057573,400,52.37,11.62,36.01
2023,January,India,Nuclear,2844,2726.530615,303,8.97,17.54,73.49
2023,January,India,Oil,1576,1527.72933,1051,1.29,32.06,66.65
2023,January,India,Gas,159,153.4499138,5419,1.84,47.27,50.89
2023,January,Brazil,Solar,663,723.8233205,348,17.14,13.15,69.71
2023,January,Brazil,Wind,4959,5318.301101,475,26.24,7.59,66.17
2023,January,Brazil,Coal,3029,2812.984201,6113,8.54,76.29,15.17
2023,January,Brazil,Hydro,3070,2993.561898,221,20.3,13.36,66.34
2023,January,Brazil,Nuclear,1087,1134.753013,406,4.05,9.37,86.58
2023,January,Brazil,Oil,1031,1019.581725,5270,1.14,62.96,35.9
2023,January,Brazil,Gas,1803,1645.210521,2636,2.2,88.27,9.53
2023,January,UK,Solar,3496,3732.422262,51,11.03,12.75,76.21
2023,January,UK,Wind,1385,1434.304625,122,59.3,14.24,26.46
2023,January,UK,Coal,2037,2053.71574,2085,4.64,31.2,64.16
2023,January,UK,Hydro,302,312.8023217,222,17.13,14.55,68.33
2023,January,UK,Nuclear,3439,3163.126478,252,1.98,12.19,85.83
2023,January,UK,Oil,2142,2241.430893,3859,6.82,50.34,42.84
2023,January,UK,Gas,1162,1261.400299,7197,6.59,33.03,60.37
2023,January,Russia,Solar,3188,3025.731955,108,26.2,19.41,54.38
2023,January,Russia,Wind,4446,4278.159279,497,7.51,7.75,84.74
2023,January,Russia,Coal,526,551.6546275,5531,7.8,85.27,6.92
2023,January,Russia,Hydro,567,550.7334758,468,29.98,5.83,64.19
2023,January,Russia,Nuclear,3293,3336.101089,204,5.55,9.43,85.02
2023,January,Russia,Oil,4609,4483.693155,1073,9.01,45.65,45.34
2023,January,Russia,Gas,620,663.9233225,3508,0.2,73.48,26.32
2023,January,Japan,Solar,3525,3335.191715,283,61.72,9.46,28.82
2023,January,Japan,Wind,589,632.9581725,221,25.69,14.32,60
2023,January,Japan,Coal,3886,4070.614679,605,8.12,58.59,33.29
2023,January,Japan,Hydro,782,787.818949,11,6.14,14.29,79.57
2023,January,Japan,Nuclear,3385,3203.991516,498,8.99,19.55,71.46
2023,January,Japan,Oil,1422,1547.267825,3476,0.84,39.64,59.52
2023,January,Japan,Gas,3995,3658.997861,4958,4.46,48.52,47.02
2023,January,France,Solar,4589,4300.044479,484,47.62,16.01,36.37
2023,January,France,Wind,4496,4343.457634,367,40.99,19.07,39.94
2023,January,France,Coal,3709,3469.112037,941,7.7,52.25,40.04
2023,January,France,Hydro,3003,2949.352155,488,47.82,10.48,41.69
2023,January,France,Nuclear,882,840.8194412,107,6.49,18.24,75.27
2023,January,France,Oil,1373,1333.057839,991,1.22,42.9,55.88
2023,January,France,Gas,4598,4781.707612,6552,9.17,57.57,33.26
2023,January,Canada,Solar,2342,2347.17707,334,62.13,16.32,21.55
2023,January,Canada,Wind,4832,4624.241308,334,59.36,15.35,25.29
2023,January,Canada,Coal,2828,2762.367847,6509,3.46,76.46,20.07
2023,January,Canada,Hydro,1887,1822.310682,415,18.25,18.54,63.21
2023,January,Canada,Nuclear,1721,1728.098253,415,2.02,10.82,87.16
2023,January,Canada,Oil,4057,4283.01208,3585,7.69,53.64,38.67
2023,January,Canada,Gas,2819,2958.679094,3454,3.77,30.48,65.75
2023,January,South Korea,Solar,4793,5165.231807,350,58.16,11.83,30.01
2023,January,South Korea,Wind,3531,3310.944385,41,5.23,8.81,85.96
2023,January,South Korea,Coal,2588,2418.21188,5426,0.66,72.3,27.04
2023,January,South Korea,Hydro,3772,3479.444711,157,23.98,13.92,62.09
2023,January,South Korea,Nuclear,1620,1517.140223,364,7.34,9.83,82.83
2023,January,South Korea,Oil,4162,3919.259843,4847,8.43,44.1,47.47
2023,January,South Korea,Gas,1677,1686.097363,1966,5.96,45.03,49.01
2023,January,Australia,Solar,3224,3151.136993,74,6.74,6.38,86.88
2023,January,Australia,Wind,3797,3851.880159,331,61.21,15.42,23.37
2023,January,Australia,Coal,1889,2071.312755,3497,0.94,76.86,22.21
2023,January,Australia,Hydro,4829,4554.010444,72,49.38,8.56,42.06
2023,January,Australia,Nuclear,2052,2234.447576,375,1.67,8.98,89.34
